키워드,빈도수
한국전,18
고위,18
미루다,18
상해,18
각료,18
장도,18
속히,18
후퇴,18
근면,18
박물관,18
양심,18
별도,18
스리랑카,18
인내심,18
폐쇄,18
초기,18
반면,18
발걸음,18
하루아침,18
달라다,18
범위,18
발판,18
대중,18
튼튼하다,18
가르다,18
강국,18
올라가다,18
병행,18
문호,18
풍조,18
보고회,18
미술,18
이동,18
소요,18
구도,18
오가다,18
집권당,18
소홀히,18
진보,18
동반,18
각계각층,18
통화,18
인성,18
이외,18
권위,18
민자,18
선두,18
발달,18
든든하다,18
비밀,17
신화,17
저절로,17
도래,17
대체,17
시의,17
의심,17
다자,17
동북아시아,17
편성,17
전적,17
회의소,17
김대중,17
소신,17
정서,17
무사,17
창업,17
은행,17
포괄,17
수사,17
또는,17
대세,17
본부,17
남녀,17
국제기구,17
취임사,17
재계,17
훌륭하다,17
과도,17
다니다,17
심리,17
등불,17
네덜란드,17
기운,17
받들다,17
승계,17
개발도상국,17
유례없다,17
시야,17
임명,17
중심축,17
헛되다,17
준수,17
궤도,17
경선,17
연기,17
메콩강,17
전부,17
독창,17
고취,17
형제,17
파수,17
상공,17
정화,17
세월,17
과외,17
최후,17
교체,17
순수,17
우편,17
설득,17
중부,17
초월,17
주저,17
바야흐로,17
이뤄지다,17
흑자,17
법안,17
직장,17
나쁘다,17
허리띠,17
피우다,17
태국,17
동향,17
감내,17
영도력,17
보훈,17
모스크바,17
유감,17
계절,17
성탄절,17
과열,17
심의,17
상반기,16
임용,16
고유,16
근로,16
나란히,16
자원봉사자,16
형평,16
일체,16
공존,16
절반,16
안팎,16
승화,16
공산,16
판문점,16
내빈,16
자존심,16
윗물,16
진운,16
경향,16
합류,16
보육,16
추억,16
하여금,16
시달리다,16
돌보다,16
자행,16
의의,16
도처,16
보루,16
아낌없다,16
추모,16
상대국,16
구분,16
학술,16
응하다,16
군산,16
재개,16
연맹,16
전파,16
일어서다,16
기계,16
보위,16
공공요금,16
방금,16
명복,16
대안,16
서기장,16
전우,16
부도,16
한마음,16
텔레비전,16
자원봉사,16
요체,16
참뜻,16
웅비,16
신명,16
기풍,16
유능,16
들리다,16
졸라매다,16
자라나다,16
모험,16
무라야마,16
기도회,16
환상,16
승리자,16
분석,16
서두르다,16
민주당,16
학자,16
떨치다,15
대한,15
고집,15
생업,15
소관,15
경축사,15
충만,15
복원,15
놓치다,15
분산,15
다투다,15
첫걸음,15
호전,15
원로,15
숭고하다,15
대왕,15
보복,15
사진,15
진실로,15
관건,15
개념,15
탈바꿈,15
돌파,15
가중,15
해치다,15
절대로,15
동원,15
대담,15
탄압,15
실리,15
용서,15
세대교체,15
우대,15
대사,15
자격,15
책임자,15
담기다,15
거울,15
창사,15
역군,15
양식,15
치사,15
루즈벨트,15
기량,15
환태평양,15
앞길,15
예외,15
여름,15
소비자,15
이사회,15
부인,15
스웨덴,15
여사,15
유수,15
소련,15
선린,15
오로지,15
실적,15
무시,15
철통,15
교실,15
이사장,15
기본법,15
지역주의,15
한중,15
숙이다,15
엄정,15
들어오다,15
자립,15
입각,15
기둥,15
전투,15
뉴욕,15
영향력,15
전선,15
성의,15
낙관,15
공명선거,15
호흡,15
지휘관,15
국립,15
크나크다,15
물리치다,15
돌아보다,15
공포,15
마을,15
퍼지다,15
부진,15
기금,15
거스르다,15
이산가족,15
현지,15
회사,15
충족,15
폐지,15
배경,15
서서히,14
추진력,14
관문,14
착공,14
택하다,14
무모,14
애로,14
감당,14
후발,14
진상,14
생계,14
봉사자,14
유가족,14
금지,14
조리,14
일구다,14
단위,14
외치다,14
배양,14
북미,14
부단히,14
선발,14
지연,14
고생,14
선박,14
보험,14
녹색,14
신경,14
속담,14
식품,14
폭발,14
실체,14
정지,14
전용,14
게임,14
감상,14
활기,14
고대,14
봉급,14
배제,14
지출,14
구호,14
가을,14
헌정사,14
심기일전,14
미안,14
공통점,14
편견,14
대상국,14
서구,14
시급히,14
격차,14
원래,14
거점,14
유서,14
유의,14
일층,14
키팅,14
보고르,14
광범위,14
일터,14
독자,14
알려지다,14
응분,14
협의회,14
와세다,14
배타,14
여권,14
지나가다,14
유동,14
얼굴,14
적합,14
항공기,14
아들,14
뒤지다,14
농협,14
안주,14
수련,14
집착,14
수반,14
익히다,14
폐하,14
입학,14
동의,14
제외,14
조짐,14
최종,14
목사,14
대우,14
매달리다,14
호남,14
대내외,14
방콕,14
민족정기,14
승자,14
가계,14
만약,14
미테랑,14
오사카,14
면모,14
누차,13
테러,13
제조업,13
기미,13
유사,13
아시안,13
시한,13
자부,13
한꺼번에,13
후계,13
소금,13
조찬,13
적절하다,13
수해,13
편익,13
일찍,13
드러내다,13
정열,13
생필품,13
망하다,13
쿠데타,13
제네바,13
새벽,13
안녕,13
초점,13
무궁화,13
막강,13
도착,13
넘기다,13
돈독히,13
연방,13
세무,13
